ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
54172,"1,4-BUTANDIOL/SUCCINIC ACID/ADIPIC ACID/HDI COPOLYMER",,,,,"1,4 Butandiol/Succinic Acid/Adipic Acid/HDI Copolymer is a copolymer of Hexanedioic acid, polymer with butanedioic acid, 1,4-butanediol, and 1,6-diisocyanatohexane",,"ABRASIVE, BINDING, FILM FORMING",15/10/2010,Agent filmogène,Polymère,Longue (51-100),53,3,4,Oui
92811,"1,4-BUTANEDIOL/SUCCINIC ACID/ADIPIC ACID/HDI COPOLYMER",,,119553-67-2,,"Hexanedioic acid, polymer with butanedioic acid, 1,4-butanediol and 1,6-diisocyanatohexane",,"ABRASIVE, BINDING, FILM FORMING",06/07/2015,Agent filmogène,Polymère,Longue (51-100),54,3,4,Oui
93333,3-HYDROXYBUTYRATE/3-HYDROXYHEXANOATE COPOLYMER,,,,,3-Hydroxybutyrate/3-Hydroxyhexanoate Copolymer is a polymer of 3-hydroxybutyrate and 3-hydroxyhexanoate which may be produced through the biofermentation of plant oils.,,ABRASIVE,10/08/2015,Autre,Polymère,Moyenne (26-50),46,1,2,Oui
93227,3-HYDROXYBUTYRATE/4-HYDROXYBUTYRATE COPOLYMER,,,125495-90-1,,"Butanoic acid, 3-hydroxy-, (3R)-, polymer with 4-hydroxybutanoic acid",,,10/08/2015,Autre,Polymère,Moyenne (26-50),45,0,2,Oui
54206,"4,4'-ISOPROPYLIDENEDIPHENOL/EPICHLOROHYDRIN COPOLYMER",,,25068-38-6,,"Phenol, 4,4'-((1-Methylethylidene)bis- (CAS 80-05-7), Polymer with (Chlomethyl)Oxirane (CAS 106-89-8)",,FILM FORMING,09/03/2011,Agent filmogène,Polymère,Longue (51-100),53,1,2,Oui
93510,"4,4'-ISOPROPYLIDENEDIPHENYL/EPICHLOROHYDRIN COPOLYMER DIACRYLATE",,,,,"4,4'-Isopropylidenediphenyl/Epichlorohydrin Copolymer Diacrylate is the acrylate ester of 4,4'-Isopropylidenediphenol/Epichlorohydrin Copolymer.",,NAIL CONDITIONING,10/08/2015,Soin ongles,Polymère,Longue (51-100),64,1,2,Oui
91507,ACETOBACTER/BACILLUS/LACTOBACILLUS/SACCHAROMYCES/STREPTOCOCCUS/FRUIT/LEAF/IMPERATA CYLINDRICA ROOT/SEED/BROCCOLI/ERIOCEPHALUS PUNCTULATUS/MISTLETOE/ACRYLATES C10-30 ALKYL ACRYLATES CROSSPOLYMER/ALPHA-GLUCAN/BETAINE/BUTYLENE GLYCOL/EPIGALLOCATECHIN GALLATYL GLUCOSIDE/GLYCERETH-26/GLYCERIN/GLUCOSYL CERAMIDE/GLUCOSYL HESPERIDIN/HYDROLYZED HYALURONIC ACID/MALTODEXTRIN/PANTHENOL/SCLEROTIUM GUM/TROMETHAMINE/XANTHAN GUM FERMENT FILTRATE,,,,,"This is a filtrate of the product obtained by the fermentation of the fruits of Citrus unshiu , Cornus officinalis , Euterpe oleracea , Fragaria ananassa (strawberry), Lycium chinense (lycium), Prunus mume (mume), Prunus salicina (plum), Pyrus malus (apple), Rosa canina , Rubus idaeus (raspberry), Schizandra chinensis (schizandra), Vaccinium angustifolium (blueberry), Vaccinium macrocarpon (cranberry), and Vitis vinifera (grape); the leaves of Allium tuberosum , Cymbopogon schoenanthus , Lactuca scariola sativa (lettuce), Rosmarinus officinalis (rosemary), Spinacia oleracea (spinach), Thymus vulgaris (thyme), and Vaccinium myrtillus ; the roots of Imperata cylindrica ; the seeds of Glycine max (soybean), Hordeum distichon (barley), Oryza sativa (rice), Phaseolus angularis , and Phaseolus radiatus ; the whole plants, Brassica oleracea (broccoli), Eriocephalus punctulatus and Viscum album (mistletoe); Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Alpha-Glucan, Betaine, Butylene Glycol, Epigallocatechin Gallate, Glycereth-26, Glycerin, Glucosyl Ceramide, Hesperidin, Hydrolyzed Hyaluronic Acid, Maltodextrin, Panthenol, Sclerotium Gum, Tromethamine, and Xanthan Gum, by the microorganisms Acetobacter , Bacillus , Lactobacillus , Saccharomyces , and Streptococcus.",,SKIN CONDITIONING,16/09/2014,Autre,Polymère,Très longue (>100),433,1,27,Oui
93332,ACETOPHENONE/OXYMETHYLENE COPOLYMER,,,25398-55-4,,"Formaldehyde, polymer with 1-phenylethanone",,"FILM FORMING, NAIL CONDITIONING, VISCOSITY CONTROLLING",10/08/2015,Agent filmogène,Polymère,Moyenne (26-50),35,3,2,Oui
54148,ACETYLENEDIUREA/FORMALDEHYDE/TOSYLAMIDE CROSSPOLYMER,,,,,"4-Methylbenzenesulfonamide, polymer with methanone and ethynediyldiurea",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Longue (51-100),52,1,3,Oui
85071,ACROLEIN/ACRYLIC ACID COPOLYMER,,,28349-72-6,,Acrolein/Acrylic Acid Copolymer is the polymer formed by the polymerization and autoxidation of 2-propenal,,ANTIMICROBIAL,15/10/2010,Conservateur,Polymère,Moyenne (26-50),31,1,2,Oui
54257,ACRYLAMIDE/AMMONIUM ACRYLATE COPOLYMER,,,26100-47-0,,"2-Propenoic acid, ammomium salt, polymer with 2-propenamide",III/66,"BINDING, FILM FORMING, HAIR FIXING",15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),38,3,2,Oui
54258,ACRYLAMIDE/ETHALKONIUM CHLORIDE ACRYLATE COPOLYMER,,,74153-51-8,,"2-Propenamide, polymer with N-(2-benzyldimethylammonioethyl) 2-propenoate chloride",III/66,"FILM FORMING, HAIR CONDITIONING, VISCOSITY CONTROLLING",15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),50,3,2,Oui
54259,ACRYLAMIDE/ETHYLTRIMONIUM CHLORIDE ACRYLATE/ETHALKONIUM CHLORIDE ACRYLATE COPOLYMER,,,,,"2-Propenamide, polymer with 2-(trimethylammonio)ethyl 2-propenoate chloride and 2-(benzyldimethylammonio)ethyl 2-propenoate chloride",III/66,"FILM FORMING, HAIR CONDITIONING, SKIN CONDITIONING, VISCOSITY CONTROLLING",23/01/2011,Agent filmogène,Polymère,Longue (51-100),83,4,3,Oui
31644,ACRYLAMIDE/SODIUM ACRYLATE COPOLYMER,,,25085-02-3,,"2-Propenoic acid, sodium salt, polymer with 2-propenamide",III/66,"ANTISTATIC, FILM FORMING",15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),36,2,2,Oui
54260,ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER,,,38193-60-1,,2-Methyl-2-[(1-oxo-2-propenyl)amino]-1-propanesulfonic acid monosodium salt polymer with 2-propenamide,III/66,"EMULSION STABILISING, VISCOSITY CONTROLLING",15/10/2010,Émulsifiant,Polymère,Longue (51-100),51,2,2,Oui
54261,ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE/ACRYLIC ACID COPOLYMER,,,,,"Acrylamide/Sodium Acryloyldimethyltaurate/Acrylic Acid Copolymer is a copolymer of acrylamide, sodium acryloyldimethyltaurate and acrylic acid monomers",III/66,"FILM FORMING, HAIR FIXING",15/10/2010,Agent filmogène,Polymère,Longue (51-100),64,2,3,Oui
31645,ACRYLAMIDES COPOLYMER,,,,,"2-Propenamide, polymer with 2-butenamide and/or alkylpropenamide",III/66,"ANTISTATIC, FILM FORMING, VISCOSITY CONTROLLING",15/10/2010,Agent filmogène,Polymère,Courte (16-25),21,3,1,Non
84996,ACRYLAMIDES/DMAPA ACRYLATES/METHOXY PEG METHACRYLATE COPOLYMER,,,,,"Acrylamides/DMAPA Acrylates/Methoxy PEG Methacrylate Copolymer is a copolymer of acrylamide, dimethylaminopropylacrylamide, methoxy PEG methacrylate and one or more monomers of acrylic acid or one of their simple esters",III/66,"FILM FORMING, HAIR FIXING",15/10/2010,Agent filmogène,Polymère,Longue (51-100),62,2,3,Oui
54263,ACRYLAMIDOPROPYLTRIMONIUM CHLORIDE/ACRYLAMIDE COPOLYMER,,,,,"2-Propenamide, polymer with N,N,N-trimethyl-3-(2-propenamido)propanaminium chloride",III/66,"ANTISTATIC, FILM FORMING, HAIR FIXING",15/10/2010,Agent filmogène,Polymère,Longue (51-100),55,3,2,Oui
31647,ACRYLAMIDOPROPYLTRIMONIUM CHLORIDE/ACRYLATES COPOLYMER,,,,,"Propenamidopropyltrimethylammonium chloride, polymer with propenoic acid, butenoic acid, and/or alkyl propenoates",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Longue (51-100),54,1,2,Oui
31648,ACRYLATES COPOLYMER,,,25133-97-5/25035-69-2/25212-88-8,,"2-propenoic acid, 2-methyl-, polymer with ethyl 2-propenoate and methyl 2-methyl-2-propenoate",,"ANTISTATIC, BINDING, FILM FORMING",15/10/2010,Agent filmogène,Polymère,Courte (16-25),19,3,1,Non
54264,ACRYLATES CROSSPOLYMER,,,,,"Copolymer of acrylic acid, methacrylic acid or one of their simple esters, crosslinked with glycol dimethacrylate",,ABSORBENT,15/10/2010,Autre,Polymère,Courte (16-25),22,1,1,Non
88880,ACRYLATES CROSSPOLYMER-3,,,,,"Acrylates Crosspolymer-3 is a copolymer of acrylic acid, methacrylic acid or one of its simple esters, crosslinked with trimethylolpropane triacrylate and trimethylolpropane diallyl ether.",,"FILM FORMING, HAIR FIXING, VISCOSITY CONTROLLING",04/07/2012,Agent filmogène,Polymère,Courte (16-25),24,3,1,Non
87994,ACRYLATES CROSSPOLYMER-4,,,,,"Acrylates Crosspolymer-4 is copolymer of acrylic acid, methacrylic acid or one of its simple esters, crosslinked with trimethylolpropane triacrylate",,"EMULSION STABILISING, FILM FORMING, SURFACTANT, VISCOSITY CONTROLLING",30/11/2011,Tensioactif,Polymère,Courte (16-25),24,4,1,Non
31649,ACRYLATES/ACETOACETOXYETHYL METHACRYLATE COPOLYMER,,,,,"2-(1,3-dioxobutyloxy)ethyl 2-methyl-2-propenoate, polymer with 2-methyl-2-propenoic acid, 2-propenoic acid or one or more of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),50,1,2,Oui
31650,ACRYLATES/ACRYLAMIDE COPOLYMER,,,,,"Propenamide, polymer with propenoic acid, butenoic acid, and/or alkyl propenoates",III/66,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),30,1,2,Oui
54265,ACRYLATES/AMINOACRYLATES/C10-30 ALKYL PEG-20 ITACONATE COPOLYMER,,,,,"Copolymer formed from C10-30 alkyl Peg-20 methylenesuccinate, C1-4 alkyl aminoacrylate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,EMULSION STABILISING,15/10/2010,Émulsifiant,Polymère,Longue (51-100),64,1,3,Oui
31651,ACRYLATES/AMMONIUM METHACRYLATE COPOLYMER,,,,,"Ammonium butenoate, polymer with propenoic acid, butenoic acid, and/or alkyl propenoates",,"ANTISTATIC, FILM FORMING",15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),41,2,2,Oui
54266,ACRYLATES/BEHENETH-25 METHACRYLATE COPOLYMER,,,,,"Copolymer formed from the ester of 2-methylpropenoic acid and docosanol, ethoxylated, 25 mol EO (average molar ratio) and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,VISCOSITY CONTROLLING,15/10/2010,Agent de viscosité,Polymère,Moyenne (26-50),44,1,2,Oui
83554,ACRYLATES/BEHENETH-25 METHACRYLATE/STEARETH-30 METHACRYLATE COPOLYMER,,,888492-33-9,,"Acrylates/Beheneth-25 Methacrylate/Steareth-30 Methacrylate Copolymer is a copolymer of beheneth-25 methacrylate, steareth-30 methacrylate and one or more monomers consisting of acrylic acid, methacrylic acid or one of their simple esters; Docosanylpoly(oxyethane-1,2-diyl) 2-methyl-2-propenoate (25 mol EO average), polymer with octadecylpoly(oxyethane-1,2-diyl) 2-methyl-2-propenoate (30 mol EO average) and one or more of 2-propenoic acid, 2-methyl-2-propenoic acid, or one of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Longue (51-100),69,1,3,Oui
54270,ACRYLATES/C1-2 SUCCINATES/HYDROXYACRYLATES COPOLYMER,,,,,"Copolymer formed from C1-2 esters of butanedioic acid, hydroxyalkyl 2-propenoate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,HAIR FIXING,15/10/2010,Soin capillaire,Polymère,Longue (51-100),52,1,3,Oui
74162,ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER,,,,,"C10-30 alkyl propenoate, polymer with propenoic acid, butenoic acidand/or alkyl propenoates, product with propenyl sucrose ether or propenyl 2,2-dihydroxymethyl-1,3-propanediol",,"EMULSION STABILISING, FILM FORMING, VISCOSITY CONTROLLING",15/10/2010,Émulsifiant,Polymère,Moyenne (26-50),44,3,2,Oui
89880,ACRYLATES/C10-30 ALKYL METHACRYLATE COPOLYMER,,,,,"Acrylates/C10-30 Alkyl Methacrylate Copolymer is the copolymer of C10-30 alkyl methacrylate and one or more monomers of acrylic acid, methacrylic acid, or one of their simple esters.",,VISCOSITY CONTROLLING,29/04/2013,Agent de viscosité,Polymère,Moyenne (26-50),45,1,2,Oui
88166,ACRYLATES/C12-13 ALKYL METHACRYLATES/METHOXYETHYL ACRYLATE CROSSPOLYMER,,,,,"Acrylates/C12-13 Alkyl Methacrylates/Methoxyethyl Acrylate Crosspolymer is a copolymer of C12-13 alkyl methacrylates, methoxyethyl acrylate, and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters, crosslinked with vinyloxazoline.",,HAIR FIXING,19/12/2011,Soin capillaire,Polymère,Longue (51-100),71,1,3,Oui
54271,ACRYLATES/C12-22 ALKYL METHACRYLATE COPOLYMER,,,,,"Copolymer of C12-22 alkyl methacrylate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),45,1,2,Oui
91189,ACRYLATES/C26-28 OLEFIN COPOLYMER,,,940912-27-6,,"Alkenes, C24-36, polymers with acrylic acid and Me acrylate",,VISCOSITY CONTROLLING,08/10/2014,Agent de viscosité,Polymère,Moyenne (26-50),33,1,2,Oui
87993,ACRYLATES/C26-29 OLEFIN COPOLYMER,,,940912-27-6,,"Acrylates/C26-29 Olefin Copolymer is a polymerof C26-29 olefin and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,VISCOSITY CONTROLLING,19/12/2011,Agent de viscosité,Polymère,Moyenne (26-50),33,1,2,Oui
87185,ACRYLATES/C5-8 ALKYL ACRYLATE COPOLYMER,,,,,"Acrylates/C5-8 Alkyl Acrylate Copolymer is the copolymer of C5-8 alkyl acrylate and one or more monomers of acrylic acid, methacrylic acid, or one of their simple esters",,"EMULSION STABILISING, FILM FORMING, VISCOSITY CONTROLLING",15/10/2010,Émulsifiant,Polymère,Moyenne (26-50),39,3,2,Oui
74163,ACRYLATES/CARBAMATE COPOLYMER,,,,,"Acrylates/Carbamate Copolymer is a copolymer of carbamate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,"HAIR CONDITIONING, SKIN CONDITIONING",15/10/2010,Soin capillaire,Polymère,Moyenne (26-50),29,2,2,Oui
89037,ACRYLATES/CETEARETH-20 METHACRYLATE CROSSPOLYMER,,,,,"Acrylates/Ceteareth-20 Methacrylate Crosspolymer is a copolymer of the ester of methacrylic acid and Ceteareth-25 and one or more monomers of acrylic acid, methacrylic acid, or one of their simple esters, crosslinked with ethylene glycol dimethacrylate.",,,04/07/2012,Autre,Polymère,Moyenne (26-50),48,0,2,Oui
90634,ACRYLATES/CETEARETH-25 METHACRYLATE/METHACRYLAMIDE CROSSPOLYMER,,,,,"Acrylates/Ceteareth-25 Methacrylate/Methacrylamide Crosspolymer is a copolymer of ceteareth-25 methacrylate, methacrylamide, and one or more monomers consisting of acrylic acid, methacrylic acid or one of their simple esters, crosslinked with pentaerythritol triallyl ether.",,HAIR FIXING,29/04/2013,Soin capillaire,Polymère,Longue (51-100),63,1,3,Oui
31654,ACRYLATES/CETETH-20 ITACONATE COPOLYMER,,,,,"Copolymer formed from the half ester of methylenebutanedioic acid and poly(oxy-1,2-ethanediyl),.alpha.-hexadecyl-.omega.-hydroxy-, and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,VISCOSITY CONTROLLING,15/10/2010,Agent de viscosité,Polymère,Moyenne (26-50),39,1,2,Oui
31655,ACRYLATES/CETETH-20 METHACRYLATE COPOLYMER,,,,,"Copolymer formed from the half ester of methacrylic acid and poly(oxy-1,2-ethanediyl),.alpha.-hexadecyl-.omega.-hydroxy-, and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,VISCOSITY CONTROLLING,15/10/2010,Agent de viscosité,Polymère,Moyenne (26-50),42,1,2,Oui
31656,ACRYLATES/DIACETONEACRYLAMIDE COPOLYMER,,,,,"N-(1,1-Dimethyl-4-oxobutyl)-2-propenamide, polymer with 2-methyl-2-propenoic acid, 2-propenoic acid or one or more of their simple esters",,"FILM FORMING, VISCOSITY CONTROLLING",15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),39,2,2,Oui
87234,ACRYLATES/DIETHYLAMINOETHYL METHACRYLATE/ETHYLHEXYL ACRYLATE COPOLYMER,,,67874-96-8,,"Acrylates/Diethylaminoethyl Methacrylate/Ethylhexyl Acrylate Copolymer is a copolymer of diethylaminoethyl methacrylate, ethylhexyl acrylate and one or more monomers consisting of acrylic acid, methacrylic acid or one of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Longue (51-100),70,1,3,Oui
54274,ACRYLATES/DIMETHICONOL ACRYLATE COPOLYMER,,,,,"Copolymer of dimethiconol acrylate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),41,1,2,Oui
31658,ACRYLATES/DIMETHYLAMINOETHYL METHACRYLATE COPOLYMER,,,,,"Copolymer formed from the ester of methacrylic acid and dimethylaminoethanol and one or more monomers consisting of acrylic acid, methacrylic acid or one of their simple esters",,"BINDING, FILM FORMING",15/10/2010,Agent filmogène,Polymère,Longue (51-100),51,2,2,Oui
85196,ACRYLATES/ETHYLAMINE OXIDE METHACRYLATE COPOLYMER,,,,,"Acrylates/Ethylamine Oxide Methacrylate Copolymer is a copolymer of ethylamine oxide methacrylate and one or more monomers consisting of acrylic acid, methacrylic acid or one of their simple esters",,HAIR FIXING,15/10/2010,Soin capillaire,Polymère,Moyenne (26-50),49,1,2,Oui
31659,ACRYLATES/ETHYLHEXYL ACRYLATE COPOLYMER,,,,,"Copolymer formed from ethylhexyl acrylate, and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),39,1,2,Oui
54275,ACRYLATES/ETHYLHEXYL ACRYLATE CROSSPOLYMER,,,,,"Copolymer of 2-ethylhexyl acrylate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters, crosslinked with ethylene glycol dimethacrylate",,BINDING,15/10/2010,Autre,Polymère,Moyenne (26-50),42,1,2,Oui
54367,ACRYLATES/ETHYLHEXYL ACRYLATE/GLYCIDYL METHACRYLATE CROSSPOLYMER,,,,,"Acrylates/Ethylhexyl Acrylate/Glycidyl Methacrylate Crosspolymer is a copolymer of 2-ethylhexyl acrylate, glycidyl methacrylate and one or more monomers consisting of acrylic acid, methacrylic acid or one of their simple esters, crosslinked with triethylene glycol dimethacrylate",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Longue (51-100),64,1,3,Oui
87235,ACRYLATES/ETHYLHEXYL ACRYLATE/HEMA COPOLYMER,,,64771-95-5,,"2-Propenoic Acid, 2-methyl-, polymer with butyl 2-methyl-2-propenoate, 2-ethylhexyl 2-propenoate, 2-hydroxyethyl 2-methyl-2-propenoate and methyl 2-methyl-2-propenoate",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),44,1,3,Oui
54276,ACRYLATES/ETHYLHEXYL ACRYLATE/HEMA/STYRENE COPOLYMER,,,,,"Copolymer of ethylhexyl acrylate, hydroxyethyl methacrylate, styrene and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Longue (51-100),52,1,4,Oui
54277,ACRYLATES/ETHYLHEXYL ACRYLATE/STYRENE COPOLYMER,,,,,"Copolymer of ethylhexyl acrylate, styrene and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),47,1,3,Oui
54368,ACRYLATES/ETHYLHEXYLACRYLAMIDE COPOLYMER,,,,,"2-Propenoic acid, 2-methyl-, polymer with 2-propenoic acid and N-(2-ethylhexyl)-2-propenamide",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),40,1,2,Oui
54369,ACRYLATES/HYDROXYESTERS ACRYLATES COPOLYMER,,,,,"Copolymer of one or more monomers consisting of acrylic acid, methacrylic acid or one of their simple esters, and one or more monomers of hydroxyacrylate esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),43,1,2,Oui
54370,ACRYLATES/HYDROXYETHYL ACRYLATE/LAURYL ACRYLATE COPOLYMER,,,,,"Copolymer of hydroxyethyl acrylate, lauryl acrylate one or more monomers consisting of acrylic acid, methacrylic acid or one of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Longue (51-100),57,1,3,Oui
54371,ACRYLATES/HYDROXYETHYL ACRYLATE/METHOXYETHYL ACRYLATE COPOLYMER,,,,,"Copolymer of hydroxyethyl acrylate, butyl acrylate, methoxyethyl acrylate",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Longue (51-100),63,1,3,Oui
91483,ACRYLATES/HYDROXYPROPYL EPOXIDIZED SOYBEAN OIL COPOLYMER,,,,,"Acrylates/Hydroxypropyl Epoxidized Soybean Oil Copolymer is the reaction product of Epoxidized Soybean Oil with Propylene Glycol that has been copolymerized with a mixture of two or more monomers consisting of acrylic acid, methacrylic acid, or one of their simple esters.",,FILM FORMING,03/10/2014,Agent filmogène,Polymère,Longue (51-100),56,1,2,Oui
54372,ACRYLATES/LAURETH-25 METHACRYLATE COPOLYMER,,,,,"Copolymer formed from laureth-25 methacrylate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,VISCOSITY CONTROLLING,15/10/2010,Agent de viscosité,Polymère,Moyenne (26-50),43,1,2,Oui
54373,ACRYLATES/LAURYL ACRYLATE/STEARYL ACRYLATE/ETHYLAMINE OXIDE METHACRYLATE COPOLYMER,,,,,"Copolymer formed from lauryl acrylate, stearyl acrylate, ethylamine oxide methacrylate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,"FILM FORMING, HAIR FIXING",15/10/2010,Agent filmogène,Polymère,Longue (51-100),82,2,4,Oui
87236,ACRYLATES/LAURYL METHACRYLATE COPOLYMER,,,,,"Acrylates/Lauryl Methacrylate Copolymer is a copolymer of Lauryl Methacrylate and one or more monomers consisting of acrylic acid, methacrylic acid or one of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),39,1,2,Oui
89710,ACRYLATES/LAURYL METHACRYLATE/TRIDECYL METHACRYLATE CROSSPOLYMER,,,,,"Acrylates/Lauryl Methacrylate/Tridecyl Methacrylate Crosspolymer is a copolymer of lauryl methacrylate, tridecyl methacrylate and one or more monomers consisting of acrylic acid, methacrylic acid or one of their simple esters, crosslinked with vinyloxazoline.",,FILM FORMING,18/12/2012,Agent filmogène,Polymère,Longue (51-100),64,1,3,Oui
90203,ACRYLATES/METHACRYLAMIDE COPOLYMER,,,,,"Acrylates/Methacrylamide Copolymer is a copolymer of methacrylamide and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters.",,"FILM FORMING, HAIR FIXING",29/04/2013,Agent filmogène,Polymère,Moyenne (26-50),34,2,2,Oui
92627,ACRYLATES/METHOXY PEG-10 MALEATE/STYRENE COPOLYMER,,,68988-26-1,,"Acrylates/PEG-10 Maleate/Styrene Copolymer,Polyacrylate-20",,OPACIFYING,06/07/2015,Autre,Polymère,Moyenne (26-50),50,1,3,Oui
54374,ACRYLATES/METHOXY PEG-15 METHACRYLATE COPOLYMER,,,,,"Copolymer formed from methoxy Peg-15 2-methylpropenoate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,VISCOSITY CONTROLLING,15/10/2010,Agent de viscosité,Polymère,Moyenne (26-50),47,1,2,Oui
89212,ACRYLATES/METHOXY PEG-23 METHACRYLATE COPOLYMER,,,,,"Acrylates/Methoxy PEG-23 Methacrylate Copolymer is a copolymer of methoxy peg-23 methacrylate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters.",,FILM FORMING,08/10/2012,Agent filmogène,Polymère,Moyenne (26-50),47,1,2,Oui
54375,ACRYLATES/METHOXY PEG-23 METHACRYLATE/PERFLUOROOCTYL ETHYL ACRYLATE COPOLYMER,,,,,"Copolymer formed of methoxy PEG-23 methacrylate, perfluorooctyl ethyl acrylate, and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Longue (51-100),77,1,3,Oui
90961,ACRYLATES/METHOXY PEG-4 METHACRYLATE COPOLYMER,,,,,"Acrylates/Methoxy PEG-4 Methacrylate Copolymer is a copolymer of methoxy PEG-4 methacrylate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters.",,HAIR CONDITIONING,29/04/2013,Soin capillaire,Polymère,Moyenne (26-50),46,1,2,Oui
91631,ACRYLATES/METHOXY PEG-90 METHACRYLATE CROSSPOLYMER,,,957645-61-3,,"2-Propenoic acid, 2-methyl-, 1,1'-(1,2-ethanediyl) ester, polymer with butyl 2-methyl-2-propenoate, methyl 2-methyl-2-propenoate and .alpha.-(2-methyl-1-oxo-2-propen-1-yl)-.omega.-methoxypoly(oxy-1,2-ethanediyl)",,SKIN PROTECTING,03/10/2014,Autre,Polymère,Moyenne (26-50),50,1,2,Oui
31660,ACRYLATES/OCTYLACRYLAMIDE COPOLYMER,,,129702-02-9,,"2-Propenoic acid, 2-methyl-, 2-methylpropylester, polymer with 2-propenoic acid and N-(1,1,3,3-tetramethylbutyl)-2-propenamide",,"FILM FORMING, HAIR FIXING",15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),35,2,2,Oui
54377,ACRYLATES/PALMETH-25 ACRYLATE COPOLYMER,,,,,"Copolymer formed from ester of acrylic acid and ethoxylated palm alcohol with of 25 moles of ethylene oxide and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,VISCOSITY CONTROLLING,15/10/2010,Agent de viscosité,Polymère,Moyenne (26-50),39,1,2,Oui
54378,ACRYLATES/PALMETH-25 ITACONATE COPOLYMER,,,,,"Copolymer formed from the half ester of itaconic acid and ethoxylated palm alcohol with an average of 25 moles of ethylene oxide and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,VISCOSITY CONTROLLING,15/10/2010,Agent de viscosité,Polymère,Moyenne (26-50),40,1,2,Oui
54379,ACRYLATES/PEG-10 MALEATE/STYRENE COPOLYMER,,,,,"Copolymer formed from styrene, peg-10 maleate and one or more monomers of acrylic acid, methacrylic acid or one of their simple esters",,OPACIFYING,15/10/2010,Autre,Polymère,Moyenne (26-50),42,1,3,Oui
85993,ACRYLATES/PEG-4 DIMETHACRYLATE CROSSPOLYMER,,,50657-38-0,,"Acrylates/PEG-4 Dimethacrylate Crosspolymer is a copolymer of one or more monomers of acrylic acid, methacrylic acid or one of their simple esters crosslinked by PEG-4 dimethacrylate",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Moyenne (26-50),43,1,2,Oui
