ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
39776,LAVANDULA ANGUSTIFOLIA ANGUSTIFOLIA HERB EXTRACT ACETYLATED,,,94334-13-1,305-093-4,"Lavandula Angustifolia Angustifolia Herb Extract Acetylated is an acetylated extract of the flowering herbs of the Lavender, Lavandula angustifolia angustifolia, Lamiaceae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Longue (51-100),59,1,1,Non
39778,LAVANDULA ANGUSTIFOLIA ANGUSTIFOLIA HERB OIL,,,84776-65-8,283-994-0,"Lavandula Angustifolia Angustifolia Herb Oil is an essential oil distilled from the flowering herbs of the Lavender, Lavandula angustifolia Angustifolia, Labiatae. ISO 8902:2009",,PERFUMING,02/03/2011,Fragrance / Parfum,Huile,Moyenne (26-50),44,1,1,Non
84226,LAVANDULA ANGUSTIFOLIA FLOWER/LEAF/STEM EXTRACT,,,90063-37-9/84776-65-8,289-995-2/283-994-0,"Lavandula Angustifolia Flower/Leaf/Stem Extract is the extract of the flowers, leaves and stems of the Lavender, Lavandula angustifolia, Labiatae",,"FLAVOURING, MASKING, ORAL CARE, PERFUMING, SKIN CONDITIONING",15/10/2010,Fragrance / Parfum,Extrait,Moyenne (26-50),47,5,3,Oui
84790,LAVANDULA ANGUSTIFOLIA FLOWER/LEAF/STEM JUICE,,,90063-37-9/84776-65-8,289-995-2/283-994-0,"Lavandula Angustifolia Flower/Leaf/Stem Juice is the extract of the flowers, leaves and stems of the Lavender, Lavandula angustifolia, Labiatae",,"FLAVOURING, MASKING, ORAL CARE, PERFUMING, SKIN CONDITIONING",15/10/2010,Fragrance / Parfum,Botanique,Moyenne (26-50),45,5,3,Oui
39779,LAVANDULA ANGUSTIFOLIA HERB EXTRACT,,,90063-37-9,289-995-2,"Lavandula Angustifolia Herb Extract is an extract obtained from the flowering herbs of the lavender, Lavandula angustifolia, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),35,1,1,Non
39780,LAVANDULA ANGUSTIFOLIA HERB OIL,,,90063-37-9,289-995-2,"Lavandula Angustifolia Herb Oil is an essential oil distilled from the flowering herbs of the lavender, Lavandula angustifolia, Labiatae. ISO 8902:2009",,PERFUMING,02/03/2011,Fragrance / Parfum,Huile,Moyenne (26-50),31,1,1,Non
84227,LAVANDULA ANGUSTIFOLIA LEAF CELL EXTRACT,,,90063-37-9,289-995-2,"Lavandula Angustifolia Leaf Cell Extract is the extract of a culture of the leaf cells of the Lavender, Lavandula angustifolia, Labiatae",,"FLAVOURING, MASKING, PERFUMING, SKIN PROTECTING",15/10/2010,Fragrance / Parfum,Extrait,Moyenne (26-50),40,4,1,Non
39781,LAVANDULA HYBRIDA ABRIAL HERB EXTRACT,,,93455-96-0,297-384-7,"Lavandula Hybrida Abrial herb Extract is an extract obtained from the flowering herbs of the Lavendin, Lavandula hybrida var. abrial, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),37,1,1,Non
39782,LAVANDULA HYBRIDA ABRIAL HERB OIL,,,93455-96-0,297-384-7,"Lavandula Hybrida Abrial Herb Oil is an essential oil distilled from the flowering herbs of the Lavendin, Lavandula hybrida var. abrial, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Huile,Moyenne (26-50),33,1,1,Non
39783,LAVANDULA HYBRIDA BARREME HERB EXTRACT,,,93685-88-2,297-637-1,"Lavandula Hybrida Barreme Herb Extract is an extract obtained from the flowering herbs of the Lavendin, Lavandula hybrida var. barreme, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),38,1,1,Non
