ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
55585,DAUCUS CAROTA SATIVA ROOT EXTRACT,,,84929-61-3,284-545-1,"Daucus Carota Sativa Root Extract is an extract of the roots of the Carrot, Daucus carota L. var. sativa, Umbelliferae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),33,1,1,Non
55588,DAUCUS CAROTA SATIVA SEED EXTRACT,,,84929-61-3,284-545-1,"Daucus Carota Sativa Seed Extract is an extract of the seeds of the carrot, Daucus carota L. var. sativa, Umbelliferae",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Extrait,Moyenne (26-50),33,2,1,Non
55590,DAVIDSONIA PRURIENS FRUIT EXTRACT,,,,,"Davidsonia Pruriens Fruit Extract is the extract of the fruit of Davidsonia pruriens, Cunoniaceae",,"ANTIOXIDANT, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING",15/10/2010,Humectant,Extrait,Moyenne (26-50),33,4,1,Non
86861,DAVILLA RUGOSA LEAF EXTRACT,,,,,"Davilla Rugosa Leaf Extract is the extract of the leaves of Davilla rugosa, Dilleniaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),27,1,1,Non
90799,DEER ANTLER CELL EXTRACT,,,,,Deer Antler Cell Extract is the extract of the cells derived from deer antler grown in culture,,"HAIR CONDITIONING, SKIN CONDITIONING",19/06/2013,Soin capillaire,Extrait,Courte (16-25),24,2,1,Non
55719,DEER ANTLER EXTRACT,,,,,Deer Antler Extract is an extract of deer antler,,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Courte (16-25),19,1,1,Non
90905,DEFATTED RICE BRAN EXTRACT,,,,,Defatted Rice Bran Extract is the extract of the defatted bran of Oryza sativa.,,"ANTIOXIDANT, BLEACHING, DEODORANT",10/07/2013,Antioxydant,Extrait,Moyenne (26-50),26,3,1,Non
33186,DELESSERIA SANGUINEA EXTRACT,,,,,"Delesseria Sanguinea Extract is an extract of the Alga, Delesseria sanguinea, Delesseriaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),28,1,1,Non
88027,DELPHINIUM CONSOLIDA/LONICERA CAPRIFOLIUM/CALENDULA OFFICINALIS/CENTAUREA CYANUS) FLOWER EXTRACT,,,,,"Delphinium Consolida/Lonicera Caprifolium/Calendula Officinalis/Centaurea Cyanus Flower Extract is the extract of the flowers of Delphinium consolida, Lonicera caprifolium, Calendula oficinalis, and Centaurea cyanus",,SKIN CONDITIONING,12/12/2011,Autre,Extrait,Longue (51-100),96,1,4,Oui
91656,DENDROBIUM CANDIDUM CALLUS EXTRACT,,,,,"Dendrobium Candidum Callus Extract is the extract of the callus of Dendrobium candidum grown in culture, Orchidaceae.",,SKIN CONDITIONING,19/09/2014,Autre,Extrait,Moyenne (26-50),34,1,1,Non
