ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
56444,HIBISCUS ABELMOSCHUS FLOWER EXTRACT,,,84455-19-6,282-891-8,"Hibiscus Abelmoschus Flower Extract is an extract of the flowers of the Musk Mallow, Hibiscus abelmoschus L., Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),35,1,1,Non
85332,HIBISCUS CANNABINUS EXTRACT,,,,,"Hibiscus Cannabinus Extract is the extract of the whole plant, Hibiscus cannabinus L., Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),27,1,1,Non
56445,HIBISCUS CANNABINUS STEM POWDER,,,,,"Hibiscus Cannabinus Stem Powder is the powder derived from the ground stems of Hibiscus cannabinus L., Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Moyenne (26-50),31,1,1,Non
56446,HIBISCUS ESCULENTUS FRUIT EXTRACT,,,91723-07-8,294-510-2,"Hibiscus Esculentus Fruit Extract is an extract of the fruit of the Hibiscus, Hibiscus esculentus L., Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),33,1,1,Non
56447,HIBISCUS ESCULENTUS SEED EXTRACT,,,91723-07-8,294-510-2,"Hibiscus Esculentus Seed Extract is the extract of the crushed seeds of the Hibiscus, Hibiscus esculentus L., Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),32,1,1,Non
83996,HIBISCUS MAKINOI LEAF EXTRACT,,,,,"Hibiscus Makinoi Leaf Extract is the extract of the leaves of Hibiscus makinoi, Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),29,1,1,Non
56448,HIBISCUS MILITARIS FLOWER EXTRACT,,,,,"Hibiscus Militaris Flower Extract is an extract of the flowers of Hibiscus militaris, Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),33,1,1,Non
83983,HIBISCUS MUTABILIS FLOWER EXTRACT,,,,,"Hibiscus Mutabilis Flower Extract is the extract of the flowers of Hibiscus mutabilis L., Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),33,1,1,Non
56449,HIBISCUS ROSA-SINENSIS FLOWER POWDER,,,,,"Hibiscus Rosa Sinensis Flower Powder is the powder obtained from the flowers of the Chinese Rose, Hibiscus rosa sinensis L., Malvaceae",,"SKIN CONDITIONING, TONIC",15/10/2010,Autre,Botanique,Moyenne (26-50),36,2,1,Non
84220,HIBISCUS ROSA-SINENSIS FLOWER/LEAF EXTRACT,,,,,"Hibiscus Rosa-Sinensis Flower/Leaf Extract is an extract of the flowers and leaves of the Chinese hibiscus, Hibiscus rosa-sinensis L., Malvaceae",,"SKIN CONDITIONING, TONIC",15/10/2010,Autre,Extrait,Moyenne (26-50),42,2,2,Oui
88782,HIBISCUS ROSA-SINENSIS LEAF CELL EXTRACT,,,,,"Hibiscus Rosa-Sinensis Leaf Cell Extract is the extract of a culture of the leaf cells of Hibiscus rosa-sinensis, Malvaceae",,,10/07/2012,Autre,Extrait,Moyenne (26-50),40,0,1,Non
56450,HIBISCUS SABDARIFFA FLOWER,,,84775-96-2,283-920-7,"Hibiscus Sabdariffa Flower is the plant material obtained from the flowers of the Red Sorrel, Hibiscus sabdariffa L., Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Botanique,Moyenne (26-50),26,1,1,Non
56451,HIBISCUS SABDARIFFA FLOWER EXTRACT,,,84775-96-2,283-920-7,"Hibiscus Sabdariffa Flower Extract is an extract of the flowers of the Red Sorrel, Hibiscus sabdariffa L., Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),34,1,1,Non
56452,HIBISCUS SABDARIFFA FLOWER POWDER,,,84775-96-2,283-920-7,"Hibiscus Sabdariffa Flower Powder is the powder obtained from the flowers of the Red Sorrel, Hibiscus sabdariffa L., Malvaceae",,ABRASIVE,15/10/2010,Autre,Botanique,Moyenne (26-50),33,1,1,Non
92322,HIBISCUS SABDARIFFA FLOWER WATER,,,,,"Hibiscus Sabdariffa Flower Water is the aqueous solution of the steam distillates obtained from the flowers of Hibiscus sabdariff, Malvaceae.",,SKIN CONDITIONING,03/10/2014,Autre,Eau / Hydrolat,Moyenne (26-50),32,1,1,Non
56453,HIBISCUS SABDARIFFA LEAF,,,84775-96-2,283-920-7,"Hibiscus Sabdariffa Leaf is the dried, crushed leaves of the Red Sorrel, Hibiscus sabdariffa L., Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Botanique,Courte (16-25),24,1,1,Non
56454,HIBISCUS SYRIACUS BARK EXTRACT,,,223749-10-8,,"Hibiscus Syriacus Bark Extract is an extract of the bark of the Sharon Rose, Hibiscus syriacus L., Malvaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),30,1,1,Non
34288,HIERACIUM PILOSELLA EXTRACT,,,84012-22-6,281-668-2,"Hieracium Pilosella Extract is an extract of the aerial parts of the Mouse Ear, Hieracium pilosella L., Compositae",,"MASKING, SKIN CONDITIONING",15/10/2010,Autre,Extrait,Moyenne (26-50),27,2,1,Non
85827,HIERACIUM UMBELLATUM EXTRACT,,,90045-71-9,289-935-5,"Hieracium Umbellatum Extract is the extract of the whole plant, Hieracium umbellatum L., Asteraceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),28,1,1,Non
56455,HIEROCHLOE ODORATA,,,91770-13-7,294-796-9,"Hierochloe Odorata is an herb obtained from the whole plant of the Sweet Grass, Hierochloe odorata, Gramineae",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Courte (16-25),18,1,1,Non
34289,HIEROCHLOE ODORATA EXTRACT,,,91770-13-7,294-796-9,"Hierochloe Odorata Extract is an extract of the herb Sweet Grass, Hierochloe odorata, Gramineae",,"MASKING, SKIN CONDITIONING",15/10/2010,Autre,Extrait,Moyenne (26-50),26,2,1,Non
34290,HIMANTHALIA ELONGATA EXTRACT,,,223751-70-0,,"Himanthalia Elongata Extract is an extract of the thallus of the Alga, Himanthalia elongata, Himanthaliaceae",,SKIN PROTECTING,15/10/2010,Autre,Extrait,Moyenne (26-50),28,1,1,Non
76403,HIPPOPHAE RHAMNOIDES EXTRACT,,,90106-68-6,290-292-8,"Hippophae Rhamnoides Extract is an extract of the whole plant of the Sea Buckthorn, Hippophae rhamnoides L., Elaeagnaceae",,"MASKING, SKIN CONDITIONING",15/10/2010,Autre,Extrait,Moyenne (26-50),28,2,1,Non
56384,HIPPOPHAE RHAMNOIDES FRUIT EXTRACT,,,90106-68-6,290-292-8,"Hippophae Rhamnoides Fruit Extract is an extract of the fruit of the Sea Buckthorn, Hippophae rhamnoides L., Elaeagnaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),34,1,1,Non
56385,HIPPOPHAE RHAMNOIDES FRUIT JUICE,,,90106-68-6,290-292-8,"Hippophae Rhamnoides Fruit Juice is the juice expressed from the fruit of the Sea Buckthorn, Hippophae rhamnoides L., Elaeagnaceae",,SKIN CONDITIONING,15/10/2010,Autre,Botanique,Moyenne (26-50),32,1,1,Non
82975,HIPPOPHAE RHAMNOIDES FRUIT OIL,,,225234-03-7,,"Hippophae Rhamnoides Fruit Oil is the oil expressed from the fruit of the Sea Buckthorn, Hippophae rhamnoides L., Elaeagnaceae",,SKIN PROTECTING,15/10/2010,Autre,Huile,Moyenne (26-50),30,1,1,Non
56386,HIPPOPHAE RHAMNOIDES HUSK POWDER,,,90106-68-6,290-292-8,"Hippophae Rhamnoides Husk Powder is the powder obtained from the husk of the Sea Buckthorn, Hippophae rhamnoides L., Elaeagnaceae",,"ABRASIVE, SKIN CONDITIONING",15/10/2010,Autre,Molécule chimique,Moyenne (26-50),32,2,1,Non
34293,HIPPOPHAE RHAMNOIDES KERNEL EXTRACT,,,90106-68-6,290-292-8,"Hippophae Rhamnoides Kernel Extract is an extract of the kernels of the seabuckthorn, Hippophae rhamnoides, Elaeagnaceae",,"MASKING, SKIN CONDITIONING",15/10/2010,Autre,Extrait,Moyenne (26-50),35,2,1,Non
82976,HIPPOPHAE RHAMNOIDES SEED OIL,,,225234-03-7,,"Hippophae Rhamnoides Seed Oil is the oil expressed from the seeds of the Sea Buckthorn, Hippophae rhamnoides L., Elaeagnaceae",,SKIN PROTECTING,15/10/2010,Autre,Huile,Moyenne (26-50),29,1,1,Non
56387,HIPPOPHAE RHAMNOIDES SEED POWDER,,,90106-68-6,290-292-8,"Hippophae Rhamnoides Seed Powder is the powder obtained from the seeds of the Sea Buckthorn, Hippophae rhmanoides L., Elagnaceae",,"ABRASIVE, SKIN CONDITIONING",15/10/2010,Autre,Botanique,Moyenne (26-50),32,2,1,Non
76407,HIRUDINEA EXTRACT,,,,,Hirudinea Extract is an extract obtained from leeches,,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Courte (16-25),17,1,1,Non
56388,HISTIDINE DNA,,,,,Deoxyribonucleic acid histidine salt,,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Très courte (≤15),13,1,1,Non
