parent_ref_no,parent_inci_name,parent_function,parent_main_cat,parent_cas,position_dans_groupe,total_dans_groupe,sub_molecule,sub_matter_type,sub_size_category,sub_name_length,sub_main_function
86932,ISOPHORONE DIAMINE/ISOPHTHALIC ACID/TROMETHAMINE COPOLYMER,BINDING,Autre,,2,3,ISOPHTHALIC ACID,Acide,Courte (16-25),16,Autre
56754,ISOPHORONEDIAMINE/ISOPHTHALIC ACID/PENTAERYTHRITOL COPOLYMER,FILM FORMING,Agent filmogène,,2,3,ISOPHTHALIC ACID,Acide,Courte (16-25),16,Filmogène
83890,ISOPHTHALIC ACID/PENTAERYTHRITOL CROSSPOLYMER BENZOATE/ISOSTEARATE,"FILM FORMING, VISCOSITY CONTROLLING",Agent filmogène,909394-29-2,1,3,ISOPHTHALIC ACID,Acide,Courte (16-25),16,Filmogène
57843,LACTIC ACID/GLYCOLIC ACID COPOLYMER,SKIN CONDITIONING,Autre,,1,2,LACTIC ACID,Acide,Très courte (≤15),11,Autre
57844,LACTIC ACID/HYDROXYSTEARIC ACID COPOLYMER,SKIN CONDITIONING,Autre,,1,2,LACTIC ACID,Acide,Très courte (≤15),11,Autre
91625,LAURDIMONIUM HYDROXYPROPYL (ALANINE/ARGININE/ ASPARAGINE/ASPARTIC ACID/GLUTAMIC ACID/GLYCINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOPHAN/TYROSINE/VALINE),"CLEANSING, FOAM BOOSTING, HAIR CONDITIONING, SURFACTANT",Tensioactif,,4,17,ASPARTIC ACID,Acide,Très courte (≤15),13,Tensioactif
91625,LAURDIMONIUM HYDROXYPROPYL (ALANINE/ARGININE/ ASPARAGINE/ASPARTIC ACID/GLUTAMIC ACID/GLYCINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOPHAN/TYROSINE/VALINE),"CLEANSING, FOAM BOOSTING, HAIR CONDITIONING, SURFACTANT",Tensioactif,,5,17,GLUTAMIC ACID,Acide,Très courte (≤15),13,Tensioactif
91160,METHACRYLIC ACID/PEG-6 METHACRYLATE/PEG-6 DIMETHACRYLATE CROSSPOLYMER.,FILM FORMING,Agent filmogène,,1,3,METHACRYLIC ACID,Acide,Courte (16-25),16,Filmogène
57948,METHACRYLIC ACID/SODIUM ACRYLAMIDOMETHYL PROPANE SULFONATE COPOLYMER,"FILM FORMING, HAIR FIXING",Agent filmogène,,1,2,METHACRYLIC ACID,Acide,Courte (16-25),16,Filmogène
86721,METHACRYLIC ACID/STYRENE/VP COPOLYMER,OPACIFYING,Autre,27554-92-3,1,3,METHACRYLIC ACID,Acide,Courte (16-25),16,Autre
90353,OCTYLDODECYL DILINOLEIC ACID/PROPANEDIOL COPOLYMER,"EMOLLIENT, FILM FORMING, PLASTICISER, SKIN CONDITIONING, VISCOSITY CONTROLLING",Émollient / Conditioning,,1,2,OCTYLDODECYL DILINOLEIC ACID,Acide,Moyenne (26-50),28,Émollient
88891,PALM ACID/ADIPIC ACID/PENTAERYTHRITOL CROSSPOLYMER,,Autre,1220109-75-0,1,3,PALM ACID,Acide,Très courte (≤15),9,Autre
88891,PALM ACID/ADIPIC ACID/PENTAERYTHRITOL CROSSPOLYMER,,Autre,1220109-75-0,2,3,ADIPIC ACID,Acide,Très courte (≤15),11,Autre
58139,PALMITIC ACID/PENTAERYTHRITOL/STEARIC ACID/TEREPHTHALIC ACID COPOLYMER,FILM FORMING,Agent filmogène,,1,4,PALMITIC ACID,Acide,Très courte (≤15),13,Filmogène
58139,PALMITIC ACID/PENTAERYTHRITOL/STEARIC ACID/TEREPHTHALIC ACID COPOLYMER,FILM FORMING,Agent filmogène,,3,4,STEARIC ACID,Acide,Très courte (≤15),12,Filmogène
83219,PANTOTHENIC ACID/YEAST POLYPEPTIDE,SKIN CONDITIONING,Autre,,1,2,PANTOTHENIC ACID,Acide,Courte (16-25),16,Autre
79713,PHTHALIC ANHYDRIDE/ADIPIC ACID/CASTOR OIL/NEOPENTYL GLYCOL/PEG-3/TRIMETHYLOLPROPANE COPOLYMER,FILM FORMING,Agent filmogène,,2,6,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
59302,PHTHALIC ANHYDRIDE/BENZOIC ACID/GLYCERIN COPOLYMER,FILM FORMING,Agent filmogène,,2,3,BENZOIC ACID,Acide,Très courte (≤15),12,Filmogène
79714,PHTHALIC ANHYDRIDE/BENZOIC ACID/TRIMETHYLOLPROPANE COPOLYMER,FILM FORMING,Agent filmogène,,2,3,BENZOIC ACID,Acide,Très courte (≤15),12,Filmogène
79715,PHTHALIC ANHYDRIDE/BUTYL BENZOIC ACID/PROPYLENE GLYCOL COPOLYMER,"FILM FORMING, VISCOSITY CONTROLLING",Agent filmogène,,2,3,BUTYL BENZOIC ACID,Acide,Courte (16-25),18,Filmogène
91508,POTASSIUM LAUROYL/OLIVOYL (ALANINE/ARGININE/ASPARAGINE/ASPARTIC ACID/GLUTAMIC ACID/LYCINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOPHAN/TYROSINE/VALINE),"CLEANSING, EMOLLIENT, FOAM BOOSTING, SURFACTANT",Tensioactif,,5,18,ASPARTIC ACID,Acide,Très courte (≤15),13,Tensioactif
91508,POTASSIUM LAUROYL/OLIVOYL (ALANINE/ARGININE/ASPARAGINE/ASPARTIC ACID/GLUTAMIC ACID/LYCINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOPHAN/TYROSINE/VALINE),"CLEANSING, EMOLLIENT, FOAM BOOSTING, SURFACTANT",Tensioactif,,6,18,GLUTAMIC ACID,Acide,Très courte (≤15),13,Tensioactif
91437,POTASSIUM OLIVOYL (ALANINE/ARGININE/ASPARAGINE/ASPARTIC ACID/GLUTAMIC ACID/ GLYCINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOPHAN/TYROSINE/VALINE),"CLEANSING, FOAM BOOSTING, SURFACTANT",Tensioactif,,4,17,ASPARTIC ACID,Acide,Très courte (≤15),13,Tensioactif
91437,POTASSIUM OLIVOYL (ALANINE/ARGININE/ASPARAGINE/ASPARTIC ACID/GLUTAMIC ACID/ GLYCINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOPHAN/TYROSINE/VALINE),"CLEANSING, FOAM BOOSTING, SURFACTANT",Tensioactif,,5,17,GLUTAMIC ACID,Acide,Très courte (≤15),13,Tensioactif
92301,PROPYLENE GLYCOL/SEBACIC ACID/TRIMELLITIC ANHYDRIDE COPOLYMER,FILM FORMING,Agent filmogène,,2,3,SEBACIC ACID,Acide,Très courte (≤15),12,Filmogène
37512,RICINOLEIC ACID/ADIPIC ACID/AEEA COPOLYMER,VISCOSITY CONTROLLING,Agent de viscosité,221278-30-4,1,3,RICINOLEIC ACID,Acide,Très courte (≤15),15,Agent de viscosité
37512,RICINOLEIC ACID/ADIPIC ACID/AEEA COPOLYMER,VISCOSITY CONTROLLING,Agent de viscosité,221278-30-4,2,3,ADIPIC ACID,Acide,Très courte (≤15),11,Agent de viscosité
83501,SESAME OIL/SUCCINIC ACID/TRIRICINOLEIN COPOLYMER,EMOLLIENT,Émollient / Conditioning,,2,3,SUCCINIC ACID,Acide,Très courte (≤15),13,Émollient
90619,SINOMONAS/HYALURONIC ACID FERMENT FILTRATE,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,2,2,HYALURONIC ACID FERMENT FILTRATE,Acide,Moyenne (26-50),32,Émollient
58713,SODIUM ACRYLIC ACID/MA COPOLYMER,VISCOSITY CONTROLLING,Agent de viscosité,52255-49-9,1,2,SODIUM ACRYLIC ACID,Acide,Courte (16-25),19,Agent de viscosité
91436,SODIUM BEHENOYL/COCOYL (ALANINE/ARGININE/ASPARAGINE/ASPARTIC ACID/GLUTAMIC ACID/GLYCINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOPHAN/TYROSINE/VALINE),"CLEANSING, EMULSION STABILISING, SURFACTANT, VISCOSITY CONTROLLING",Tensioactif,,5,18,ASPARTIC ACID,Acide,Très courte (≤15),13,Tensioactif
91436,SODIUM BEHENOYL/COCOYL (ALANINE/ARGININE/ASPARAGINE/ASPARTIC ACID/GLUTAMIC ACID/GLYCINE/ISOLEUCINE/LEUCINE/LYSINE/METHIONINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/TRYPTOPHAN/TYROSINE/VALINE),"CLEANSING, EMULSION STABILISING, SURFACTANT, VISCOSITY CONTROLLING",Tensioactif,,6,18,GLUTAMIC ACID,Acide,Très courte (≤15),13,Tensioactif
91720,SODIUM COCOYL (ARGININE/ASPARTIC ACID/GLUTAMIC ACID/ISOLEUCINE/LEUCINE/LYSINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/VALINE),"CLEANSING, FOAM BOOSTING, SURFACTANT",Tensioactif,,2,11,ASPARTIC ACID,Acide,Très courte (≤15),13,Tensioactif
91720,SODIUM COCOYL (ARGININE/ASPARTIC ACID/GLUTAMIC ACID/ISOLEUCINE/LEUCINE/LYSINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/VALINE),"CLEANSING, FOAM BOOSTING, SURFACTANT",Tensioactif,,3,11,GLUTAMIC ACID,Acide,Très courte (≤15),13,Tensioactif
90513,SODIUM COCOYL/STEAROYL (ALANINE/ARGININE/ASPARAGINE/ASPARTIC ACID/GLUTAMIC ACID/GLUTAMINE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/TYROSINE/VALINE),"EMOLLIENT, EMULSIFYING, EMULSION STABILISING, SKIN CONDITIONING, SURFACTANT",Tensioactif,,5,18,ASPARTIC ACID,Acide,Très courte (≤15),13,Tensioactif
90513,SODIUM COCOYL/STEAROYL (ALANINE/ARGININE/ASPARAGINE/ASPARTIC ACID/GLUTAMIC ACID/GLUTAMINE/GLYCINE/HISTIDINE/ISOLEUCINE/LEUCINE/LYSINE/PHENYLALANINE/PROLINE/SERINE/THREONINE/TYROSINE/VALINE),"EMOLLIENT, EMULSIFYING, EMULSION STABILISING, SKIN CONDITIONING, SURFACTANT",Tensioactif,,6,18,GLUTAMIC ACID,Acide,Très courte (≤15),13,Tensioactif
80217,SODIUM TAURIDE ACRYLATES/ACRYLIC ACID/ACRYLONITROGENS COPOLYMER,"FILM FORMING, VISCOSITY CONTROLLING",Agent filmogène,,2,3,ACRYLIC ACID,Acide,Très courte (≤15),12,Filmogène
80690,TEREPHTHALIC ACID/ISOPHTHALIC ACID/SODIUM ISOPHTHALIC ACID SULFONATE/GLYCOL COPOLYMER,"FILM FORMING, HAIR FIXING",Agent filmogène,104677-82-9/88473-41-0,1,4,TEREPHTHALIC ACID,Acide,Courte (16-25),17,Filmogène
80690,TEREPHTHALIC ACID/ISOPHTHALIC ACID/SODIUM ISOPHTHALIC ACID SULFONATE/GLYCOL COPOLYMER,"FILM FORMING, HAIR FIXING",Agent filmogène,104677-82-9/88473-41-0,2,4,ISOPHTHALIC ACID,Acide,Courte (16-25),16,Filmogène
80690,TEREPHTHALIC ACID/ISOPHTHALIC ACID/SODIUM ISOPHTHALIC ACID SULFONATE/GLYCOL COPOLYMER,"FILM FORMING, HAIR FIXING",Agent filmogène,104677-82-9/88473-41-0,3,4,SODIUM ISOPHTHALIC ACID SULFONATE,Acide,Moyenne (26-50),33,Filmogène
87168,TETRADECYL/HEXADECYL C18-20 HYDROXYALKYL ACID,SKIN PROTECTING,Autre,74124-36-0/3349-28-8,2,2,HEXADECYL C18-20 HYDROXYALKYL ACID,Acide,Moyenne (26-50),34,Autre
59862,TRIMETHYLPENTANEDIOL/ADIPIC ACID/GLYCERIN CROSSPOLYMER,SKIN CONDITIONING,Autre,,2,3,ADIPIC ACID,Acide,Très courte (≤15),11,Autre
59863,TRIMETHYLPENTANEDIOL/ADIPIC ACID/ISONONANOIC ACID COPOLYMER,SKIN CONDITIONING,Autre,200512-90-9,2,3,ADIPIC ACID,Acide,Très courte (≤15),11,Autre
80397,TRIMETHYLPENTANEDIOL/ISOPHTHALIC ACID/TRIMELLITIC ANHYDRIDE COPOLYMER,"FILM FORMING, VISCOSITY CONTROLLING",Agent filmogène,,2,3,ISOPHTHALIC ACID,Acide,Courte (16-25),16,Filmogène
41271,UNDECENAL/CYANO-ACETATIC ACID,PERFUMING,Fragrance / Parfum,124358-45-8,2,2,CYANO-ACETATIC ACID,Acide,Courte (16-25),19,Fragrance / Parfum
59948,UNDECENOYL SERINE/SILK AMINO ACID METHYL ESTERS,"HAIR CONDITIONING, NAIL CONDITIONING, SKIN CONDITIONING",Soin capillaire,,2,2,SILK AMINO ACID METHYL ESTERS,Acide,Moyenne (26-50),29,Soin capillaire
59994,VA/CROTONIC ACID/PEG-20M COPOLYMER,FILM FORMING,Agent filmogène,208707-53-3,2,3,CROTONIC ACID,Acide,Très courte (≤15),13,Filmogène
